group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
option prices varying u,heston,1024,,,1480319.0,ns,4
option prices varying u,heston,1024,,,2399130.0,ns,8
option prices varying u,heston,1024,,,3743447.0,ns,12
option prices varying u,heston,1024,,,4798161.0,ns,16
option prices varying u,heston,1024,,,6000476.0,ns,20
option prices varying u,heston,1024,,,7204492.0,ns,24
option prices varying u,heston,1024,,,8406306.0,ns,28
option prices varying u,heston,1024,,,9657923.0,ns,32
option prices varying u,heston,1024,,,10837237.0,ns,36
option prices varying u,heston,1024,,,12012252.0,ns,40
option prices varying u,heston,1024,,,13197867.0,ns,44
option prices varying u,heston,1024,,,14396583.0,ns,48
option prices varying u,heston,1024,,,15578697.0,ns,52
option prices varying u,heston,1024,,,16782813.0,ns,56
option prices varying u,heston,1024,,,18008228.0,ns,60
option prices varying u,heston,1024,,,19575748.0,ns,64
option prices varying u,heston,1024,,,21520973.0,ns,68
option prices varying u,heston,1024,,,21636874.0,ns,72
option prices varying u,heston,1024,,,22765888.0,ns,76
option prices varying u,heston,1024,,,24032305.0,ns,80
option prices varying u,heston,1024,,,25219820.0,ns,84
option prices varying u,heston,1024,,,26442735.0,ns,88
option prices varying u,heston,1024,,,27601449.0,ns,92
option prices varying u,heston,1024,,,28926167.0,ns,96
option prices varying u,heston,1024,,,30101681.0,ns,100
option prices varying u,heston,1024,,,31401298.0,ns,104
option prices varying u,heston,1024,,,32699815.0,ns,108
option prices varying u,heston,1024,,,33690126.0,ns,112
option prices varying u,heston,1024,,,34898743.0,ns,116
option prices varying u,heston,1024,,,35978456.0,ns,120
option prices varying u,heston,1024,,,37286672.0,ns,124
option prices varying u,heston,1024,,,38533588.0,ns,128
option prices varying u,heston,1024,,,39545101.0,ns,132
option prices varying u,heston,1024,,,40951119.0,ns,136
option prices varying u,heston,1024,,,42352637.0,ns,140
option prices varying u,heston,1024,,,43274448.0,ns,144
option prices varying u,heston,1024,,,44507164.0,ns,148
option prices varying u,heston,1024,,,45841981.0,ns,152
option prices varying u,heston,1024,,,46916695.0,ns,156
option prices varying u,heston,1024,,,48254711.0,ns,160
option prices varying u,heston,1024,,,49307825.0,ns,164
option prices varying u,heston,1024,,,50536840.0,ns,168
option prices varying u,heston,1024,,,51760256.0,ns,172
option prices varying u,heston,1024,,,52802869.0,ns,176
option prices varying u,heston,1024,,,54845895.0,ns,180
option prices varying u,heston,1024,,,55200500.0,ns,184
option prices varying u,heston,1024,,,56895121.0,ns,188
option prices varying u,heston,1024,,,57891333.0,ns,192
option prices varying u,heston,1024,,,59076449.0,ns,196
option prices varying u,heston,1024,,,60232663.0,ns,200
option prices varying u,heston,1024,,,61322477.0,ns,204
option prices varying u,heston,1024,,,62798296.0,ns,208
option prices varying u,heston,1024,,,64167413.0,ns,212
option prices varying u,heston,1024,,,65024924.0,ns,216
option prices varying u,heston,1024,,,66126838.0,ns,220
option prices varying u,heston,1024,,,67335753.0,ns,224
option prices varying u,heston,1024,,,68494268.0,ns,228
option prices varying u,heston,1024,,,69715383.0,ns,232
option prices varying u,heston,1024,,,70983100.0,ns,236
option prices varying u,heston,1024,,,72105414.0,ns,240
option prices varying u,heston,1024,,,73343129.0,ns,244
option prices varying u,heston,1024,,,74449743.0,ns,248
option prices varying u,heston,1024,,,75601458.0,ns,252
option prices varying u,heston,1024,,,77369681.0,ns,256
option prices varying u,heston,1024,,,78269092.0,ns,260
option prices varying u,heston,1024,,,79245004.0,ns,264
option prices varying u,heston,1024,,,80920725.0,ns,268
option prices varying u,heston,1024,,,81906038.0,ns,272
option prices varying u,heston,1024,,,83532358.0,ns,276
option prices varying u,heston,1024,,,84108965.0,ns,280
option prices varying u,heston,1024,,,85262680.0,ns,284
option prices varying u,heston,1024,,,86650798.0,ns,288
option prices varying u,heston,1024,,,87955614.0,ns,292
option prices varying u,heston,1024,,,89072628.0,ns,296
option prices varying u,heston,1024,,,90004340.0,ns,300
option prices varying u,heston,1024,,,91749662.0,ns,304
option prices varying u,heston,1024,,,92913377.0,ns,308
option prices varying u,heston,1024,,,93868389.0,ns,312
option prices varying u,heston,1024,,,94995703.0,ns,316
option prices varying u,heston,1024,,,96372421.0,ns,320
option prices varying u,heston,1024,,,97588536.0,ns,324
option prices varying u,heston,1024,,,98509048.0,ns,328
option prices varying u,heston,1024,,,100001667.0,ns,332
option prices varying u,heston,1024,,,100946478.0,ns,336
option prices varying u,heston,1024,,,104566225.0,ns,340
option prices varying u,heston,1024,,,103929416.0,ns,344
option prices varying u,heston,1024,,,105779540.0,ns,348
option prices varying u,heston,1024,,,106207345.0,ns,352
option prices varying u,heston,1024,,,107437861.0,ns,356
option prices varying u,heston,1024,,,108777778.0,ns,360
option prices varying u,heston,1024,,,109729490.0,ns,364
option prices varying u,heston,1024,,,110860104.0,ns,368
option prices varying u,heston,1024,,,111970618.0,ns,372
option prices varying u,heston,1024,,,113759241.0,ns,376
option prices varying u,heston,1024,,,114540951.0,ns,380
option prices varying u,heston,1024,,,116156871.0,ns,384
option prices varying u,heston,1024,,,117192685.0,ns,388
option prices varying u,heston,1024,,,117928993.0,ns,392
option prices varying u,heston,1024,,,119593615.0,ns,396
option prices varying u,heston,1024,,,120647928.0,ns,400
