group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
option prices varying u,merton,256,,,1232406.0,ns,8
option prices varying u,merton,256,,,2086610.0,ns,16
option prices varying u,merton,256,,,2543012.0,ns,24
option prices varying u,merton,256,,,3816318.0,ns,32
option prices varying u,merton,256,,,5168424.0,ns,40
option prices varying u,merton,256,,,5840828.0,ns,48
option prices varying u,merton,256,,,6968733.0,ns,56
option prices varying u,merton,256,,,7656337.0,ns,64
option prices varying u,merton,256,,,8865142.0,ns,72
option prices varying u,merton,256,,,10446050.0,ns,80
option prices varying u,merton,256,,,10463950.0,ns,88
option prices varying u,merton,256,,,11714655.0,ns,96
option prices varying u,merton,256,,,13009562.0,ns,104
option prices varying u,merton,256,,,13627065.0,ns,112
option prices varying u,merton,256,,,14542669.0,ns,120
option prices varying u,merton,256,,,15382874.0,ns,128
option prices varying u,merton,256,,,15762775.0,ns,136
option prices varying u,merton,256,,,17618484.0,ns,144
option prices varying u,merton,256,,,19074891.0,ns,152
option prices varying u,merton,256,,,19285491.0,ns,160
option prices varying u,merton,256,,,20060796.0,ns,168
option prices varying u,merton,256,,,20489697.0,ns,176
option prices varying u,merton,256,,,21734304.0,ns,184
option prices varying u,merton,256,,,22886509.0,ns,192
option prices varying u,merton,256,,,23561412.0,ns,200
option prices varying u,merton,256,,,24429616.0,ns,208
option prices varying u,merton,256,,,25477722.0,ns,216
option prices varying u,merton,256,,,27307230.0,ns,224
option prices varying u,merton,256,,,27209729.0,ns,232
option prices varying u,merton,256,,,29388440.0,ns,240
option prices varying u,merton,256,,,29539041.0,ns,248
option prices varying u,merton,256,,,30528045.0,ns,256
option prices varying u,merton,256,,,31050848.0,ns,264
option prices varying u,merton,256,,,32348654.0,ns,272
option prices varying u,merton,256,,,32844756.0,ns,280
option prices varying u,merton,256,,,34472565.0,ns,288
option prices varying u,merton,256,,,34516964.0,ns,296
option prices varying u,merton,256,,,36950776.0,ns,304
option prices varying u,merton,256,,,36256873.0,ns,312
option prices varying u,merton,256,,,37952280.0,ns,320
option prices varying u,merton,256,,,38036981.0,ns,328
option prices varying u,merton,256,,,39299688.0,ns,336
option prices varying u,merton,256,,,40054290.0,ns,344
option prices varying u,merton,256,,,43083305.0,ns,352
option prices varying u,merton,256,,,43875009.0,ns,360
option prices varying u,merton,256,,,43934909.0,ns,368
option prices varying u,merton,256,,,46454322.0,ns,376
option prices varying u,merton,256,,,45693817.0,ns,384
option prices varying u,merton,256,,,47665027.0,ns,392
option prices varying u,merton,256,,,48160130.0,ns,400
option prices varying u,merton,256,,,47814327.0,ns,408
option prices varying u,merton,256,,,50539141.0,ns,416
option prices varying u,merton,256,,,51589145.0,ns,424
option prices varying u,merton,256,,,53179854.0,ns,432
option prices varying u,merton,256,,,54524259.0,ns,440
option prices varying u,merton,256,,,55197263.0,ns,448
option prices varying u,merton,256,,,54190058.0,ns,456
option prices varying u,merton,256,,,56067467.0,ns,464
option prices varying u,merton,256,,,56900371.0,ns,472
option prices varying u,merton,256,,,57045772.0,ns,480
option prices varying u,merton,256,,,56859370.0,ns,488
option prices varying u,merton,256,,,58886781.0,ns,496
option prices varying u,merton,256,,,59433983.0,ns,504
option prices varying u,merton,256,,,61406592.0,ns,512
option prices varying u,merton,256,,,63881404.0,ns,520
option prices varying u,merton,256,,,64136706.0,ns,528
option prices varying u,merton,256,,,66557217.0,ns,536
option prices varying u,merton,256,,,64620407.0,ns,544
option prices varying u,merton,256,,,67682423.0,ns,552
option prices varying u,merton,256,,,67147919.0,ns,560
option prices varying u,merton,256,,,66879519.0,ns,568
option prices varying u,merton,256,,,71884742.0,ns,576
option prices varying u,merton,256,,,72495245.0,ns,584
option prices varying u,merton,256,,,71475841.0,ns,592
option prices varying u,merton,256,,,72689346.0,ns,600
option prices varying u,merton,256,,,71498240.0,ns,608
option prices varying u,merton,256,,,72339645.0,ns,616
option prices varying u,merton,256,,,74147553.0,ns,624
option prices varying u,merton,256,,,74529654.0,ns,632
option prices varying u,merton,256,,,74696256.0,ns,640
option prices varying u,merton,256,,,74621955.0,ns,648
option prices varying u,merton,256,,,77845071.0,ns,656
option prices varying u,merton,256,,,77288368.0,ns,664
option prices varying u,merton,256,,,78951676.0,ns,672
option prices varying u,merton,256,,,81949290.0,ns,680
option prices varying u,merton,256,,,82268592.0,ns,688
option prices varying u,merton,256,,,82230491.0,ns,696
option prices varying u,merton,256,,,85477207.0,ns,704
option prices varying u,merton,256,,,84811804.0,ns,712
option prices varying u,merton,256,,,84855404.0,ns,720
option prices varying u,merton,256,,,86439712.0,ns,728
option prices varying u,merton,256,,,87496817.0,ns,736
option prices varying u,merton,256,,,87387516.0,ns,744
option prices varying u,merton,256,,,94760679.0,ns,752
option prices varying u,merton,256,,,91590627.0,ns,760
option prices varying u,merton,256,,,90810523.0,ns,768
option prices varying u,merton,256,,,96173354.0,ns,776
option prices varying u,merton,256,,,92946535.0,ns,784
option prices varying u,merton,256,,,97275860.0,ns,792
option prices varying u,merton,256,,,94428244.0,ns,800
