group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
option prices varying u,CGMY,128,,,1605208.0,ns,8
option prices varying u,CGMY,128,,,2451512.0,ns,16
option prices varying u,CGMY,128,,,3373718.0,ns,24
option prices varying u,CGMY,128,,,4330122.0,ns,32
option prices varying u,CGMY,128,,,5320427.0,ns,40
option prices varying u,CGMY,128,,,6328632.0,ns,48
option prices varying u,CGMY,128,,,7623939.0,ns,56
option prices varying u,CGMY,128,,,8635344.0,ns,64
option prices varying u,CGMY,128,,,9566849.0,ns,72
option prices varying u,CGMY,128,,,10941255.0,ns,80
option prices varying u,CGMY,128,,,11931661.0,ns,88
option prices varying u,CGMY,128,,,12485264.0,ns,96
option prices varying u,CGMY,128,,,13505668.0,ns,104
option prices varying u,CGMY,128,,,14382274.0,ns,112
option prices varying u,CGMY,128,,,15496879.0,ns,120
option prices varying u,CGMY,128,,,16643084.0,ns,128
option prices varying u,CGMY,128,,,18636895.0,ns,136
option prices varying u,CGMY,128,,,18923397.0,ns,144
option prices varying u,CGMY,128,,,19913501.0,ns,152
option prices varying u,CGMY,128,,,20557404.0,ns,160
option prices varying u,CGMY,128,,,22831217.0,ns,168
option prices varying u,CGMY,128,,,23339118.0,ns,176
option prices varying u,CGMY,128,,,24235324.0,ns,184
option prices varying u,CGMY,128,,,25126128.0,ns,192
option prices varying u,CGMY,128,,,26197533.0,ns,200
option prices varying u,CGMY,128,,,26824537.0,ns,208
option prices varying u,CGMY,128,,,31968963.0,ns,216
option prices varying u,CGMY,128,,,29940452.0,ns,224
option prices varying u,CGMY,128,,,29824652.0,ns,232
option prices varying u,CGMY,128,,,31855662.0,ns,240
option prices varying u,CGMY,128,,,32417465.0,ns,248
option prices varying u,CGMY,128,,,32628967.0,ns,256
option prices varying u,CGMY,128,,,34354575.0,ns,264
option prices varying u,CGMY,128,,,33478570.0,ns,272
option prices varying u,CGMY,128,,,35064479.0,ns,280
option prices varying u,CGMY,128,,,40380605.0,ns,288
option prices varying u,CGMY,128,,,38437896.0,ns,296
option prices varying u,CGMY,128,,,56451788.0,ns,304
option prices varying u,CGMY,128,,,42442516.0,ns,312
option prices varying u,CGMY,128,,,44548627.0,ns,320
option prices varying u,CGMY,128,,,41858813.0,ns,328
option prices varying u,CGMY,128,,,41533711.0,ns,336
option prices varying u,CGMY,128,,,46426337.0,ns,344
option prices varying u,CGMY,128,,,44815028.0,ns,352
option prices varying u,CGMY,128,,,57295692.0,ns,360
option prices varying u,CGMY,128,,,47555642.0,ns,368
option prices varying u,CGMY,128,,,57177091.0,ns,376
option prices varying u,CGMY,128,,,55325382.0,ns,384
option prices varying u,CGMY,128,,,48905649.0,ns,392
option prices varying u,CGMY,128,,,51284261.0,ns,400
option prices varying u,CGMY,128,,,51187661.0,ns,408
option prices varying u,CGMY,128,,,54713379.0,ns,416
option prices varying u,CGMY,128,,,55251081.0,ns,424
option prices varying u,CGMY,128,,,59539903.0,ns,432
option prices varying u,CGMY,128,,,55430483.0,ns,440
option prices varying u,CGMY,128,,,55690683.0,ns,448
option prices varying u,CGMY,128,,,56810790.0,ns,456
option prices varying u,CGMY,128,,,57457292.0,ns,464
option prices varying u,CGMY,128,,,63416323.0,ns,472
option prices varying u,CGMY,128,,,66222238.0,ns,480
option prices varying u,CGMY,128,,,61199911.0,ns,488
option prices varying u,CGMY,128,,,65100932.0,ns,496
option prices varying u,CGMY,128,,,63855825.0,ns,504
option prices varying u,CGMY,128,,,63779725.0,ns,512
option prices varying u,CGMY,128,,,65700635.0,ns,520
option prices varying u,CGMY,128,,,65829935.0,ns,528
option prices varying u,CGMY,128,,,67624944.0,ns,536
option prices varying u,CGMY,128,,,67964546.0,ns,544
option prices varying u,CGMY,128,,,68517349.0,ns,552
option prices varying u,CGMY,128,,,80610411.0,ns,560
option prices varying u,CGMY,128,,,81156213.0,ns,568
option prices varying u,CGMY,128,,,72300769.0,ns,576
option prices varying u,CGMY,128,,,75820886.0,ns,584
option prices varying u,CGMY,128,,,77689495.0,ns,592
option prices varying u,CGMY,128,,,75433485.0,ns,600
option prices varying u,CGMY,128,,,74821881.0,ns,608
option prices varying u,CGMY,128,,,75906786.0,ns,616
option prices varying u,CGMY,128,,,81265214.0,ns,624
option prices varying u,CGMY,128,,,83057723.0,ns,632
option prices varying u,CGMY,128,,,79165903.0,ns,640
option prices varying u,CGMY,128,,,85797137.0,ns,648
option prices varying u,CGMY,128,,,94745883.0,ns,656
option prices varying u,CGMY,128,,,90074659.0,ns,664
option prices varying u,CGMY,128,,,92621771.0,ns,672
option prices varying u,CGMY,128,,,104543010.0,ns,680
option prices varying u,CGMY,128,,,92297143.0,ns,688
option prices varying u,CGMY,128,,,95494458.0,ns,696
option prices varying u,CGMY,128,,,114625049.0,ns,704
option prices varying u,CGMY,128,,,96286562.0,ns,712
option prices varying u,CGMY,128,,,91522739.0,ns,720
option prices varying u,CGMY,128,,,90275433.0,ns,728
option prices varying u,CGMY,128,,,97706468.0,ns,736
option prices varying u,CGMY,128,,,100254181.0,ns,744
option prices varying u,CGMY,128,,,104454301.0,ns,752
option prices varying u,CGMY,128,,,95582658.0,ns,760
option prices varying u,CGMY,128,,,96205461.0,ns,768
option prices varying u,CGMY,128,,,94158752.0,ns,776
option prices varying u,CGMY,128,,,92191242.0,ns,784
option prices varying u,CGMY,128,,,93009747.0,ns,792
option prices varying u,CGMY,128,,,97502271.0,ns,800
