group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
option prices varying u,heston,1024,,,1565111.0,ns,3
option prices varying u,heston,1024,,,2405617.0,ns,6
option prices varying u,heston,1024,,,3221022.0,ns,9
option prices varying u,heston,1024,,,4266730.0,ns,12
option prices varying u,heston,1024,,,5712539.0,ns,15
option prices varying u,heston,1024,,,9397966.0,ns,18
option prices varying u,heston,1024,,,7457252.0,ns,21
option prices varying u,heston,1024,,,8135556.0,ns,24
option prices varying u,heston,1024,,,9456566.0,ns,27
option prices varying u,heston,1024,,,10545173.0,ns,30
option prices varying u,heston,1024,,,11452480.0,ns,33
option prices varying u,heston,1024,,,12343886.0,ns,36
option prices varying u,heston,1024,,,13428993.0,ns,39
option prices varying u,heston,1024,,,14453001.0,ns,42
option prices varying u,heston,1024,,,21353848.0,ns,45
option prices varying u,heston,1024,,,18634130.0,ns,48
option prices varying u,heston,1024,,,23490463.0,ns,51
option prices varying u,heston,1024,,,20678544.0,ns,54
option prices varying u,heston,1024,,,20110540.0,ns,57
option prices varying u,heston,1024,,,23867166.0,ns,60
option prices varying u,heston,1024,,,23439963.0,ns,63
option prices varying u,heston,1024,,,23335062.0,ns,66
option prices varying u,heston,1024,,,25062474.0,ns,69
option prices varying u,heston,1024,,,26771186.0,ns,72
option prices varying u,heston,1024,,,28214497.0,ns,75
option prices varying u,heston,1024,,,28881101.0,ns,78
option prices varying u,heston,1024,,,31370318.0,ns,81
option prices varying u,heston,1024,,,30533212.0,ns,84
option prices varying u,heston,1024,,,30310011.0,ns,87
option prices varying u,heston,1024,,,31419018.0,ns,90
option prices varying u,heston,1024,,,42574996.0,ns,93
option prices varying u,heston,1024,,,34594741.0,ns,96
option prices varying u,heston,1024,,,36643555.0,ns,99
option prices varying u,heston,1024,,,36940657.0,ns,102
option prices varying u,heston,1024,,,39226272.0,ns,105
option prices varying u,heston,1024,,,41864092.0,ns,108
option prices varying u,heston,1024,,,43307001.0,ns,111
option prices varying u,heston,1024,,,47834332.0,ns,114
option prices varying u,heston,1024,,,42482496.0,ns,117
option prices varying u,heston,1024,,,48866840.0,ns,120
option prices varying u,heston,1024,,,44530409.0,ns,123
option prices varying u,heston,1024,,,46497224.0,ns,126
option prices varying u,heston,1024,,,50829553.0,ns,129
option prices varying u,heston,1024,,,46396623.0,ns,132
option prices varying u,heston,1024,,,48908440.0,ns,135
option prices varying u,heston,1024,,,49288043.0,ns,138
option prices varying u,heston,1024,,,56719094.0,ns,141
option prices varying u,heston,1024,,,51689760.0,ns,144
option prices varying u,heston,1024,,,55569386.0,ns,147
option prices varying u,heston,1024,,,63936045.0,ns,150
option prices varying u,heston,1024,,,63672142.0,ns,153
option prices varying u,heston,1024,,,60821923.0,ns,156
option prices varying u,heston,1024,,,57149298.0,ns,159
option prices varying u,heston,1024,,,64281147.0,ns,162
option prices varying u,heston,1024,,,68144274.0,ns,165
option prices varying u,heston,1024,,,59835916.0,ns,168
option prices varying u,heston,1024,,,65154953.0,ns,171
option prices varying u,heston,1024,,,65577463.0,ns,174
option prices varying u,heston,1024,,,64166752.0,ns,177
option prices varying u,heston,1024,,,68684884.0,ns,180
option prices varying u,heston,1024,,,66306668.0,ns,183
option prices varying u,heston,1024,,,65206359.0,ns,186
option prices varying u,heston,1024,,,67973679.0,ns,189
option prices varying u,heston,1024,,,69062287.0,ns,192
option prices varying u,heston,1024,,,68867786.0,ns,195
option prices varying u,heston,1024,,,74530525.0,ns,198
option prices varying u,heston,1024,,,77853249.0,ns,201
option prices varying u,heston,1024,,,76311838.0,ns,204
option prices varying u,heston,1024,,,76361938.0,ns,207
option prices varying u,heston,1024,,,79822163.0,ns,210
option prices varying u,heston,1024,,,77201644.0,ns,213
option prices varying u,heston,1024,,,78081850.0,ns,216
option prices varying u,heston,1024,,,80462667.0,ns,219
option prices varying u,heston,1024,,,80441067.0,ns,222
option prices varying u,heston,1024,,,81625476.0,ns,225
option prices varying u,heston,1024,,,90862540.0,ns,228
option prices varying u,heston,1024,,,88543624.0,ns,231
option prices varying u,heston,1024,,,84374895.0,ns,234
option prices varying u,heston,1024,,,89775633.0,ns,237
option prices varying u,heston,1024,,,87178915.0,ns,240
option prices varying u,heston,1024,,,86514309.0,ns,243
option prices varying u,heston,1024,,,93311558.0,ns,246
option prices varying u,heston,1024,,,90544638.0,ns,249
option prices varying u,heston,1024,,,92184050.0,ns,252
option prices varying u,heston,1024,,,92409252.0,ns,255
option prices varying u,heston,1024,,,92185949.0,ns,258
option prices varying u,heston,1024,,,91798847.0,ns,261
option prices varying u,heston,1024,,,104679438.0,ns,264
option prices varying u,heston,1024,,,98661896.0,ns,267
option prices varying u,heston,1024,,,98075091.0,ns,270
option prices varying u,heston,1024,,,99861704.0,ns,273
option prices varying u,heston,1024,,,106060648.0,ns,276
option prices varying u,heston,1024,,,98622695.0,ns,279
option prices varying u,heston,1024,,,100713110.0,ns,282
option prices varying u,heston,1024,,,108961868.0,ns,285
option prices varying u,heston,1024,,,108852367.0,ns,288
option prices varying u,heston,1024,,,105618945.0,ns,291
option prices varying u,heston,1024,,,102144520.0,ns,294
option prices varying u,heston,1024,,,105474643.0,ns,297
option prices varying u,heston,1024,,,104700938.0,ns,300
