group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
option prices varying u,CGMY,128,,,1379525.0,ns,9
option prices varying u,CGMY,128,,,2109540.0,ns,18
option prices varying u,CGMY,128,,,3032456.0,ns,27
option prices varying u,CGMY,128,,,3939373.0,ns,36
option prices varying u,CGMY,128,,,4942092.0,ns,45
option prices varying u,CGMY,128,,,5908810.0,ns,54
option prices varying u,CGMY,128,,,6934829.0,ns,63
option prices varying u,CGMY,128,,,7933147.0,ns,72
option prices varying u,CGMY,128,,,8884166.0,ns,81
option prices varying u,CGMY,128,,,9912684.0,ns,90
option prices varying u,CGMY,128,,,10908303.0,ns,99
option prices varying u,CGMY,128,,,11844920.0,ns,108
option prices varying u,CGMY,128,,,12961341.0,ns,117
option prices varying u,CGMY,128,,,13977960.0,ns,126
option prices varying u,CGMY,128,,,15131581.0,ns,135
option prices varying u,CGMY,128,,,15845695.0,ns,144
option prices varying u,CGMY,128,,,16831213.0,ns,153
option prices varying u,CGMY,128,,,17905632.0,ns,162
option prices varying u,CGMY,128,,,18928552.0,ns,171
option prices varying u,CGMY,128,,,19828769.0,ns,180
option prices varying u,CGMY,128,,,20755586.0,ns,189
option prices varying u,CGMY,128,,,21743704.0,ns,198
option prices varying u,CGMY,128,,,24180650.0,ns,207
option prices varying u,CGMY,128,,,23643939.0,ns,216
option prices varying u,CGMY,128,,,24729360.0,ns,225
option prices varying u,CGMY,128,,,25865081.0,ns,234
option prices varying u,CGMY,128,,,26815398.0,ns,243
option prices varying u,CGMY,128,,,27875419.0,ns,252
option prices varying u,CGMY,128,,,28905737.0,ns,261
option prices varying u,CGMY,128,,,29816154.0,ns,270
option prices varying u,CGMY,128,,,30834773.0,ns,279
option prices varying u,CGMY,128,,,32994414.0,ns,288
option prices varying u,CGMY,128,,,32790009.0,ns,297
option prices varying u,CGMY,128,,,33709427.0,ns,306
option prices varying u,CGMY,128,,,34917249.0,ns,315
option prices varying u,CGMY,128,,,36847185.0,ns,324
option prices varying u,CGMY,128,,,37431196.0,ns,333
option prices varying u,CGMY,128,,,37803803.0,ns,342
option prices varying u,CGMY,128,,,38980625.0,ns,351
option prices varying u,CGMY,128,,,39947542.0,ns,360
option prices varying u,CGMY,128,,,40951162.0,ns,369
option prices varying u,CGMY,128,,,41986480.0,ns,378
option prices varying u,CGMY,128,,,43203503.0,ns,387
option prices varying u,CGMY,128,,,43997618.0,ns,396
option prices varying u,CGMY,128,,,45015237.0,ns,405
option prices varying u,CGMY,128,,,45618748.0,ns,414
option prices varying u,CGMY,128,,,46621767.0,ns,423
option prices varying u,CGMY,128,,,47760488.0,ns,432
option prices varying u,CGMY,128,,,48704305.0,ns,441
option prices varying u,CGMY,128,,,49753724.0,ns,450
option prices varying u,CGMY,128,,,50748544.0,ns,459
option prices varying u,CGMY,128,,,51856764.0,ns,468
option prices varying u,CGMY,128,,,52622478.0,ns,477
option prices varying u,CGMY,128,,,53415693.0,ns,486
option prices varying u,CGMY,128,,,54447713.0,ns,495
option prices varying u,CGMY,128,,,55544032.0,ns,504
option prices varying u,CGMY,128,,,57257967.0,ns,513
option prices varying u,CGMY,128,,,57890981.0,ns,522
option prices varying u,CGMY,128,,,61779653.0,ns,531
option prices varying u,CGMY,128,,,64233598.0,ns,540
option prices varying u,CGMY,128,,,61237343.0,ns,549
option prices varying u,CGMY,128,,,62042358.0,ns,558
option prices varying u,CGMY,128,,,62731471.0,ns,567
option prices varying u,CGMY,128,,,63434884.0,ns,576
option prices varying u,CGMY,128,,,64623406.0,ns,585
option prices varying u,CGMY,128,,,65937631.0,ns,594
option prices varying u,CGMY,128,,,66745045.0,ns,603
option prices varying u,CGMY,128,,,67388458.0,ns,612
option prices varying u,CGMY,128,,,68839785.0,ns,621
option prices varying u,CGMY,128,,,69576798.0,ns,630
option prices varying u,CGMY,128,,,70332013.0,ns,639
option prices varying u,CGMY,128,,,71633637.0,ns,648
option prices varying u,CGMY,128,,,72942661.0,ns,657
option prices varying u,CGMY,128,,,77566148.0,ns,666
option prices varying u,CGMY,128,,,74252886.0,ns,675
option prices varying u,CGMY,128,,,75036100.0,ns,684
option prices varying u,CGMY,128,,,75924017.0,ns,693
option prices varying u,CGMY,128,,,76852835.0,ns,702
option prices varying u,CGMY,128,,,77787751.0,ns,711
option prices varying u,CGMY,128,,,78767470.0,ns,720
option prices varying u,CGMY,128,,,79416683.0,ns,729
option prices varying u,CGMY,128,,,80514402.0,ns,738
option prices varying u,CGMY,128,,,81472321.0,ns,747
option prices varying u,CGMY,128,,,82435138.0,ns,756
option prices varying u,CGMY,128,,,84228872.0,ns,765
option prices varying u,CGMY,128,,,84976486.0,ns,774
option prices varying u,CGMY,128,,,86056007.0,ns,783
option prices varying u,CGMY,128,,,86678017.0,ns,792
option prices varying u,CGMY,128,,,87653136.0,ns,801
option prices varying u,CGMY,128,,,89072863.0,ns,810
option prices varying u,CGMY,128,,,90262484.0,ns,819
option prices varying u,CGMY,128,,,90634492.0,ns,828
option prices varying u,CGMY,128,,,92065218.0,ns,837
option prices varying u,CGMY,128,,,93068537.0,ns,846
option prices varying u,CGMY,128,,,93245940.0,ns,855
option prices varying u,CGMY,128,,,94825870.0,ns,864
option prices varying u,CGMY,128,,,99090349.0,ns,873
option prices varying u,CGMY,128,,,98535539.0,ns,882
option prices varying u,CGMY,128,,,99091450.0,ns,891
option prices varying u,CGMY,128,,,100186170.0,ns,900
