group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
option prices varying u,merton,1024,,,1515519.0,ns,3
option prices varying u,merton,1024,,,2064426.0,ns,6
option prices varying u,merton,1024,,,3079839.0,ns,9
option prices varying u,merton,1024,,,4133353.0,ns,12
option prices varying u,merton,1024,,,5105764.0,ns,15
option prices varying u,merton,1024,,,6102678.0,ns,18
option prices varying u,merton,1024,,,7190691.0,ns,21
option prices varying u,merton,1024,,,8223604.0,ns,24
option prices varying u,merton,1024,,,9301718.0,ns,27
option prices varying u,merton,1024,,,10330031.0,ns,30
option prices varying u,merton,1024,,,11366644.0,ns,33
option prices varying u,merton,1024,,,12415158.0,ns,36
option prices varying u,merton,1024,,,13425870.0,ns,39
option prices varying u,merton,1024,,,14364182.0,ns,42
option prices varying u,merton,1024,,,15530997.0,ns,45
option prices varying u,merton,1024,,,16499909.0,ns,48
option prices varying u,merton,1024,,,17555323.0,ns,51
option prices varying u,merton,1024,,,18515435.0,ns,54
option prices varying u,merton,1024,,,19790351.0,ns,57
option prices varying u,merton,1024,,,20518560.0,ns,60
option prices varying u,merton,1024,,,21686275.0,ns,63
option prices varying u,merton,1024,,,22559786.0,ns,66
option prices varying u,merton,1024,,,24363709.0,ns,69
option prices varying u,merton,1024,,,25089118.0,ns,72
option prices varying u,merton,1024,,,25522623.0,ns,75
option prices varying u,merton,1024,,,26832041.0,ns,78
option prices varying u,merton,1024,,,28083556.0,ns,81
option prices varying u,merton,1024,,,28733264.0,ns,84
option prices varying u,merton,1024,,,29659576.0,ns,87
option prices varying u,merton,1024,,,30801191.0,ns,90
option prices varying u,merton,1024,,,31997606.0,ns,93
option prices varying u,merton,1024,,,32786015.0,ns,96
option prices varying u,merton,1024,,,33975831.0,ns,99
option prices varying u,merton,1024,,,34763241.0,ns,102
option prices varying u,merton,1024,,,35819154.0,ns,105
option prices varying u,merton,1024,,,37208472.0,ns,108
option prices varying u,merton,1024,,,38037082.0,ns,111
option prices varying u,merton,1024,,,39510401.0,ns,114
option prices varying u,merton,1024,,,40107109.0,ns,117
option prices varying u,merton,1024,,,40876318.0,ns,120
option prices varying u,merton,1024,,,42422238.0,ns,123
option prices varying u,merton,1024,,,43729054.0,ns,126
option prices varying u,merton,1024,,,44219761.0,ns,129
option prices varying u,merton,1024,,,45619379.0,ns,132
option prices varying u,merton,1024,,,46176185.0,ns,135
option prices varying u,merton,1024,,,47395001.0,ns,138
option prices varying u,merton,1024,,,48034809.0,ns,141
option prices varying u,merton,1024,,,49541228.0,ns,144
option prices varying u,merton,1024,,,50130436.0,ns,147
option prices varying u,merton,1024,,,51295050.0,ns,150
option prices varying u,merton,1024,,,52385465.0,ns,153
option prices varying u,merton,1024,,,53591879.0,ns,156
option prices varying u,merton,1024,,,54984097.0,ns,159
option prices varying u,merton,1024,,,55409203.0,ns,162
option prices varying u,merton,1024,,,56591717.0,ns,165
option prices varying u,merton,1024,,,57668632.0,ns,168
option prices varying u,merton,1024,,,58973747.0,ns,171
option prices varying u,merton,1024,,,59652157.0,ns,174
option prices varying u,merton,1024,,,60730070.0,ns,177
option prices varying u,merton,1024,,,61831684.0,ns,180
option prices varying u,merton,1024,,,62669995.0,ns,183
option prices varying u,merton,1024,,,63782508.0,ns,186
option prices varying u,merton,1024,,,64525218.0,ns,189
option prices varying u,merton,1024,,,65856736.0,ns,192
option prices varying u,merton,1024,,,67015449.0,ns,195
option prices varying u,merton,1024,,,67659358.0,ns,198
option prices varying u,merton,1024,,,68941974.0,ns,201
option prices varying u,merton,1024,,,70781998.0,ns,204
option prices varying u,merton,1024,,,70864398.0,ns,207
option prices varying u,merton,1024,,,72118315.0,ns,210
option prices varying u,merton,1024,,,73100127.0,ns,213
option prices varying u,merton,1024,,,74106639.0,ns,216
option prices varying u,merton,1024,,,75016451.0,ns,219
option prices varying u,merton,1024,,,76018763.0,ns,222
option prices varying u,merton,1024,,,77024876.0,ns,225
option prices varying u,merton,1024,,,77853187.0,ns,228
option prices varying u,merton,1024,,,78981401.0,ns,231
option prices varying u,merton,1024,,,80931825.0,ns,234
option prices varying u,merton,1024,,,81197829.0,ns,237
option prices varying u,merton,1024,,,82663248.0,ns,240
option prices varying u,merton,1024,,,83761961.0,ns,243
option prices varying u,merton,1024,,,84258268.0,ns,246
option prices varying u,merton,1024,,,85408282.0,ns,249
option prices varying u,merton,1024,,,86240593.0,ns,252
option prices varying u,merton,1024,,,87745711.0,ns,255
option prices varying u,merton,1024,,,88700324.0,ns,258
option prices varying u,merton,1024,,,89721837.0,ns,261
option prices varying u,merton,1024,,,90707950.0,ns,264
option prices varying u,merton,1024,,,92235268.0,ns,267
option prices varying u,merton,1024,,,93857590.0,ns,270
option prices varying u,merton,1024,,,93826489.0,ns,273
option prices varying u,merton,1024,,,95347008.0,ns,276
option prices varying u,merton,1024,,,97046229.0,ns,279
option prices varying u,merton,1024,,,96987329.0,ns,282
option prices varying u,merton,1024,,,97779739.0,ns,285
option prices varying u,merton,1024,,,98904454.0,ns,288
option prices varying u,merton,1024,,,99382959.0,ns,291
option prices varying u,merton,1024,,,100478573.0,ns,294
option prices varying u,merton,1024,,,102488699.0,ns,297
option prices varying u,merton,1024,,,103141407.0,ns,300
