group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
option prices varying u,CGMY,512,,,1616412.0,ns,3
option prices varying u,CGMY,512,,,2502719.0,ns,6
option prices varying u,CGMY,512,,,3756527.0,ns,9
option prices varying u,CGMY,512,,,5042438.0,ns,12
option prices varying u,CGMY,512,,,6312946.0,ns,15
option prices varying u,CGMY,512,,,7661257.0,ns,18
option prices varying u,CGMY,512,,,8960466.0,ns,21
option prices varying u,CGMY,512,,,10057174.0,ns,24
option prices varying u,CGMY,512,,,11292284.0,ns,27
option prices varying u,CGMY,512,,,12542892.0,ns,30
option prices varying u,CGMY,512,,,13806302.0,ns,33
option prices varying u,CGMY,512,,,15005611.0,ns,36
option prices varying u,CGMY,512,,,16318520.0,ns,39
option prices varying u,CGMY,512,,,18624838.0,ns,42
option prices varying u,CGMY,512,,,19393543.0,ns,45
option prices varying u,CGMY,512,,,20379951.0,ns,48
option prices varying u,CGMY,512,,,21457258.0,ns,51
option prices varying u,CGMY,512,,,22735768.0,ns,54
option prices varying u,CGMY,512,,,24173679.0,ns,57
option prices varying u,CGMY,512,,,25290186.0,ns,60
option prices varying u,CGMY,512,,,26340295.0,ns,63
option prices varying u,CGMY,512,,,28923813.0,ns,66
option prices varying u,CGMY,512,,,29351917.0,ns,69
option prices varying u,CGMY,512,,,30268524.0,ns,72
option prices varying u,CGMY,512,,,33456847.0,ns,75
option prices varying u,CGMY,512,,,33184945.0,ns,78
option prices varying u,CGMY,512,,,34420654.0,ns,81
option prices varying u,CGMY,512,,,35532162.0,ns,84
option prices varying u,CGMY,512,,,36564970.0,ns,87
option prices varying u,CGMY,512,,,37813579.0,ns,90
option prices varying u,CGMY,512,,,39258190.0,ns,93
option prices varying u,CGMY,512,,,40297198.0,ns,96
option prices varying u,CGMY,512,,,41998310.0,ns,99
option prices varying u,CGMY,512,,,42989317.0,ns,102
option prices varying u,CGMY,512,,,44374728.0,ns,105
option prices varying u,CGMY,512,,,45598037.0,ns,108
option prices varying u,CGMY,512,,,46778045.0,ns,111
option prices varying u,CGMY,512,,,47993654.0,ns,114
option prices varying u,CGMY,512,,,49198264.0,ns,117
option prices varying u,CGMY,512,,,50349972.0,ns,120
option prices varying u,CGMY,512,,,51455979.0,ns,123
option prices varying u,CGMY,512,,,52945191.0,ns,126
option prices varying u,CGMY,512,,,54136000.0,ns,129
option prices varying u,CGMY,512,,,55384809.0,ns,132
option prices varying u,CGMY,512,,,56694919.0,ns,135
option prices varying u,CGMY,512,,,58332630.0,ns,138
option prices varying u,CGMY,512,,,59049936.0,ns,141
option prices varying u,CGMY,512,,,60541047.0,ns,144
option prices varying u,CGMY,512,,,62935065.0,ns,147
option prices varying u,CGMY,512,,,62751664.0,ns,150
option prices varying u,CGMY,512,,,64194174.0,ns,153
option prices varying u,CGMY,512,,,65749385.0,ns,156
option prices varying u,CGMY,512,,,67381698.0,ns,159
option prices varying u,CGMY,512,,,68469005.0,ns,162
option prices varying u,CGMY,512,,,69866716.0,ns,165
option prices varying u,CGMY,512,,,70793023.0,ns,168
option prices varying u,CGMY,512,,,72090832.0,ns,171
option prices varying u,CGMY,512,,,73274441.0,ns,174
option prices varying u,CGMY,512,,,74466450.0,ns,177
option prices varying u,CGMY,512,,,76822967.0,ns,180
option prices varying u,CGMY,512,,,77485272.0,ns,183
option prices varying u,CGMY,512,,,78910383.0,ns,186
option prices varying u,CGMY,512,,,79504087.0,ns,189
option prices varying u,CGMY,512,,,80396394.0,ns,192
option prices varying u,CGMY,512,,,82093506.0,ns,195
option prices varying u,CGMY,512,,,83576117.0,ns,198
option prices varying u,CGMY,512,,,84641125.0,ns,201
option prices varying u,CGMY,512,,,85766533.0,ns,204
option prices varying u,CGMY,512,,,87326545.0,ns,207
option prices varying u,CGMY,512,,,88365853.0,ns,210
option prices varying u,CGMY,512,,,89851963.0,ns,213
option prices varying u,CGMY,512,,,90821571.0,ns,216
option prices varying u,CGMY,512,,,92744784.0,ns,219
option prices varying u,CGMY,512,,,93679692.0,ns,222
option prices varying u,CGMY,512,,,94061695.0,ns,225
option prices varying u,CGMY,512,,,95469905.0,ns,228
option prices varying u,CGMY,512,,,97820922.0,ns,231
option prices varying u,CGMY,512,,,98448227.0,ns,234
option prices varying u,CGMY,512,,,99647536.0,ns,237
option prices varying u,CGMY,512,,,101169347.0,ns,240
option prices varying u,CGMY,512,,,102523357.0,ns,243
option prices varying u,CGMY,512,,,105196776.0,ns,246
option prices varying u,CGMY,512,,,106445685.0,ns,249
option prices varying u,CGMY,512,,,106224685.0,ns,252
option prices varying u,CGMY,512,,,107385893.0,ns,255
option prices varying u,CGMY,512,,,108747203.0,ns,258
option prices varying u,CGMY,512,,,109626709.0,ns,261
option prices varying u,CGMY,512,,,112511031.0,ns,264
option prices varying u,CGMY,512,,,113262536.0,ns,267
option prices varying u,CGMY,512,,,114831948.0,ns,270
option prices varying u,CGMY,512,,,114999349.0,ns,273
option prices varying u,CGMY,512,,,116889763.0,ns,276
option prices varying u,CGMY,512,,,119570483.0,ns,279
option prices varying u,CGMY,512,,,121741099.0,ns,282
option prices varying u,CGMY,512,,,120537990.0,ns,285
option prices varying u,CGMY,512,,,121127995.0,ns,288
option prices varying u,CGMY,512,,,122362403.0,ns,291
option prices varying u,CGMY,512,,,124139917.0,ns,294
option prices varying u,CGMY,512,,,124880822.0,ns,297
option prices varying u,CGMY,512,,,126392833.0,ns,300
