group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
option prices varying u,merton,512,,,1778614.0,ns,5
option prices varying u,merton,512,,,3483926.0,ns,10
option prices varying u,merton,512,,,4331534.0,ns,15
option prices varying u,merton,512,,,6368749.0,ns,20
option prices varying u,merton,512,,,6192247.0,ns,25
option prices varying u,merton,512,,,6788952.0,ns,30
option prices varying u,merton,512,,,8142463.0,ns,35
option prices varying u,merton,512,,,8314064.0,ns,40
option prices varying u,merton,512,,,10007577.0,ns,45
option prices varying u,merton,512,,,10984484.0,ns,50
option prices varying u,merton,512,,,12624597.0,ns,55
option prices varying u,merton,512,,,13674405.0,ns,60
option prices varying u,merton,512,,,14915314.0,ns,65
option prices varying u,merton,512,,,16829630.0,ns,70
option prices varying u,merton,512,,,16013823.0,ns,75
option prices varying u,merton,512,,,17941138.0,ns,80
option prices varying u,merton,512,,,20521157.0,ns,85
option prices varying u,merton,512,,,21969569.0,ns,90
option prices varying u,merton,512,,,22171770.0,ns,95
option prices varying u,merton,512,,,26081301.0,ns,100
option prices varying u,merton,512,,,22701574.0,ns,105
option prices varying u,merton,512,,,25868799.0,ns,110
option prices varying u,merton,512,,,25003492.0,ns,115
option prices varying u,merton,512,,,28426318.0,ns,120
option prices varying u,merton,512,,,26669405.0,ns,125
option prices varying u,merton,512,,,33424057.0,ns,130
option prices varying u,merton,512,,,28859621.0,ns,135
option prices varying u,merton,512,,,30390734.0,ns,140
option prices varying u,merton,512,,,32558850.0,ns,145
option prices varying u,merton,512,,,35801475.0,ns,150
option prices varying u,merton,512,,,41753221.0,ns,155
option prices varying u,merton,512,,,36025276.0,ns,160
option prices varying u,merton,512,,,37167886.0,ns,165
option prices varying u,merton,512,,,38845898.0,ns,170
option prices varying u,merton,512,,,46125355.0,ns,175
option prices varying u,merton,512,,,42967130.0,ns,180
option prices varying u,merton,512,,,44494241.0,ns,185
option prices varying u,merton,512,,,42520827.0,ns,190
option prices varying u,merton,512,,,45462649.0,ns,195
option prices varying u,merton,512,,,42835629.0,ns,200
option prices varying u,merton,512,,,47091562.0,ns,205
option prices varying u,merton,512,,,46106554.0,ns,210
option prices varying u,merton,512,,,48624874.0,ns,215
option prices varying u,merton,512,,,51467595.0,ns,220
option prices varying u,merton,512,,,51233193.0,ns,225
option prices varying u,merton,512,,,53685013.0,ns,230
option prices varying u,merton,512,,,52299602.0,ns,235
option prices varying u,merton,512,,,52345502.0,ns,240
option prices varying u,merton,512,,,55649927.0,ns,245
option prices varying u,merton,512,,,53843614.0,ns,250
option prices varying u,merton,512,,,56834836.0,ns,255
option prices varying u,merton,512,,,58254048.0,ns,260
option prices varying u,merton,512,,,64255693.0,ns,265
option prices varying u,merton,512,,,63424387.0,ns,270
option prices varying u,merton,512,,,65960207.0,ns,275
option prices varying u,merton,512,,,63202186.0,ns,280
option prices varying u,merton,512,,,63039384.0,ns,285
option prices varying u,merton,512,,,62900583.0,ns,290
option prices varying u,merton,512,,,64601796.0,ns,295
option prices varying u,merton,512,,,65594104.0,ns,300
option prices varying u,merton,512,,,68875929.0,ns,305
option prices varying u,merton,512,,,71926452.0,ns,310
option prices varying u,merton,512,,,77035492.0,ns,315
option prices varying u,merton,512,,,70305140.0,ns,320
option prices varying u,merton,512,,,71614250.0,ns,325
option prices varying u,merton,512,,,72755059.0,ns,330
option prices varying u,merton,512,,,73352264.0,ns,335
option prices varying u,merton,512,,,74813874.0,ns,340
option prices varying u,merton,512,,,83176639.0,ns,345
option prices varying u,merton,512,,,77700297.0,ns,350
option prices varying u,merton,512,,,79616312.0,ns,355
option prices varying u,merton,512,,,90958998.0,ns,360
option prices varying u,merton,512,,,83782244.0,ns,365
option prices varying u,merton,512,,,84341048.0,ns,370
option prices varying u,merton,512,,,79215708.0,ns,375
option prices varying u,merton,512,,,84125746.0,ns,380
option prices varying u,merton,512,,,85401056.0,ns,385
option prices varying u,merton,512,,,85037253.0,ns,390
option prices varying u,merton,512,,,87881075.0,ns,395
option prices varying u,merton,512,,,89036778.0,ns,400
option prices varying u,merton,512,,,92114275.0,ns,405
option prices varying u,merton,512,,,87177439.0,ns,410
option prices varying u,merton,512,,,89142453.0,ns,415
option prices varying u,merton,512,,,100047033.0,ns,420
option prices varying u,merton,512,,,106036576.0,ns,425
option prices varying u,merton,512,,,93280584.0,ns,430
option prices varying u,merton,512,,,109666903.0,ns,435
option prices varying u,merton,512,,,96010103.0,ns,440
option prices varying u,merton,512,,,97208812.0,ns,445
option prices varying u,merton,512,,,95662201.0,ns,450
option prices varying u,merton,512,,,101108540.0,ns,455
option prices varying u,merton,512,,,101837746.0,ns,460
option prices varying u,merton,512,,,98614923.0,ns,465
option prices varying u,merton,512,,,104070262.0,ns,470
option prices varying u,merton,512,,,103525758.0,ns,475
option prices varying u,merton,512,,,109627103.0,ns,480
option prices varying u,merton,512,,,111117014.0,ns,485
option prices varying u,merton,512,,,103824761.0,ns,490
option prices varying u,merton,512,,,109309601.0,ns,495
option prices varying u,merton,512,,,115526746.0,ns,500
