group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
option prices varying u,CGMY,1024,,,1771533.0,ns,2
option prices varying u,CGMY,1024,,,2668649.0,ns,4
option prices varying u,CGMY,1024,,,4013275.0,ns,6
option prices varying u,CGMY,1024,,,5919410.0,ns,8
option prices varying u,CGMY,1024,,,7040931.0,ns,10
option prices varying u,CGMY,1024,,,8021849.0,ns,12
option prices varying u,CGMY,1024,,,9455177.0,ns,14
option prices varying u,CGMY,1024,,,10759200.0,ns,16
option prices varying u,CGMY,1024,,,12676636.0,ns,18
option prices varying u,CGMY,1024,,,13571653.0,ns,20
option prices varying u,CGMY,1024,,,14911978.0,ns,22
option prices varying u,CGMY,1024,,,16206103.0,ns,24
option prices varying u,CGMY,1024,,,17421524.0,ns,26
option prices varying u,CGMY,1024,,,18786651.0,ns,28
option prices varying u,CGMY,1024,,,20157075.0,ns,30
option prices varying u,CGMY,1024,,,21509401.0,ns,32
option prices varying u,CGMY,1024,,,22956428.0,ns,34
option prices varying u,CGMY,1024,,,24101350.0,ns,36
option prices varying u,CGMY,1024,,,25679878.0,ns,38
option prices varying u,CGMY,1024,,,26816700.0,ns,40
option prices varying u,CGMY,1024,,,28327828.0,ns,42
option prices varying u,CGMY,1024,,,32541507.0,ns,44
option prices varying u,CGMY,1024,,,30750573.0,ns,46
option prices varying u,CGMY,1024,,,32286702.0,ns,48
option prices varying u,CGMY,1024,,,33730829.0,ns,50
option prices varying u,CGMY,1024,,,34985652.0,ns,52
option prices varying u,CGMY,1024,,,36376878.0,ns,54
option prices varying u,CGMY,1024,,,37688703.0,ns,56
option prices varying u,CGMY,1024,,,39060428.0,ns,58
option prices varying u,CGMY,1024,,,40278351.0,ns,60
option prices varying u,CGMY,1024,,,41772278.0,ns,62
option prices varying u,CGMY,1024,,,43107104.0,ns,64
option prices varying u,CGMY,1024,,,44357827.0,ns,66
option prices varying u,CGMY,1024,,,45628750.0,ns,68
option prices varying u,CGMY,1024,,,46832574.0,ns,70
option prices varying u,CGMY,1024,,,51391558.0,ns,72
option prices varying u,CGMY,1024,,,49249418.0,ns,74
option prices varying u,CGMY,1024,,,50599443.0,ns,76
option prices varying u,CGMY,1024,,,51957568.0,ns,78
option prices varying u,CGMY,1024,,,53271494.0,ns,80
option prices varying u,CGMY,1024,,,54612518.0,ns,82
option prices varying u,CGMY,1024,,,56224348.0,ns,84
option prices varying u,CGMY,1024,,,57795577.0,ns,86
option prices varying u,CGMY,1024,,,59066301.0,ns,88
option prices varying u,CGMY,1024,,,59831516.0,ns,90
option prices varying u,CGMY,1024,,,62586466.0,ns,92
option prices varying u,CGMY,1024,,,64075895.0,ns,94
option prices varying u,CGMY,1024,,,64093895.0,ns,96
option prices varying u,CGMY,1024,,,65325617.0,ns,98
option prices varying u,CGMY,1024,,,66828546.0,ns,100
option prices varying u,CGMY,1024,,,68295873.0,ns,102
option prices varying u,CGMY,1024,,,69301592.0,ns,104
option prices varying u,CGMY,1024,,,71368631.0,ns,106
option prices varying u,CGMY,1024,,,72308648.0,ns,108
option prices varying u,CGMY,1024,,,73937478.0,ns,110
option prices varying u,CGMY,1024,,,75087700.0,ns,112
option prices varying u,CGMY,1024,,,76075518.0,ns,114
option prices varying u,CGMY,1024,,,77496844.0,ns,116
option prices varying u,CGMY,1024,,,78924672.0,ns,118
option prices varying u,CGMY,1024,,,81084311.0,ns,120
option prices varying u,CGMY,1024,,,81961228.0,ns,122
option prices varying u,CGMY,1024,,,82651341.0,ns,124
option prices varying u,CGMY,1024,,,83979765.0,ns,126
option prices varying u,CGMY,1024,,,85753699.0,ns,128
option prices varying u,CGMY,1024,,,87131524.0,ns,130
option prices varying u,CGMY,1024,,,88316747.0,ns,132
option prices varying u,CGMY,1024,,,89906976.0,ns,134
option prices varying u,CGMY,1024,,,91163699.0,ns,136
option prices varying u,CGMY,1024,,,92595126.0,ns,138
option prices varying u,CGMY,1024,,,93827749.0,ns,140
option prices varying u,CGMY,1024,,,95187175.0,ns,142
option prices varying u,CGMY,1024,,,96081591.0,ns,144
option prices varying u,CGMY,1024,,,97182211.0,ns,146
option prices varying u,CGMY,1024,,,98652939.0,ns,148
option prices varying u,CGMY,1024,,,99749360.0,ns,150
option prices varying u,CGMY,1024,,,101112885.0,ns,152
option prices varying u,CGMY,1024,,,102543811.0,ns,154
option prices varying u,CGMY,1024,,,103159224.0,ns,156
option prices varying u,CGMY,1024,,,104207542.0,ns,158
