group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
option prices varying u,merton,256,,,2584033.0,ns,9
option prices varying u,merton,256,,,1992325.0,ns,18
option prices varying u,merton,256,,,2994938.0,ns,27
option prices varying u,merton,256,,,4220754.0,ns,36
option prices varying u,merton,256,,,4962863.0,ns,45
option prices varying u,merton,256,,,6052477.0,ns,54
option prices varying u,merton,256,,,7017089.0,ns,63
option prices varying u,merton,256,,,8081803.0,ns,72
option prices varying u,merton,256,,,9015815.0,ns,81
option prices varying u,merton,256,,,9920626.0,ns,90
option prices varying u,merton,256,,,11054641.0,ns,99
option prices varying u,merton,256,,,11964452.0,ns,108
option prices varying u,merton,256,,,12980166.0,ns,117
option prices varying u,merton,256,,,13967477.0,ns,126
option prices varying u,merton,256,,,14987491.0,ns,135
option prices varying u,merton,256,,,16003304.0,ns,144
option prices varying u,merton,256,,,17261720.0,ns,153
option prices varying u,merton,256,,,18159031.0,ns,162
option prices varying u,merton,256,,,19033942.0,ns,171
option prices varying u,merton,256,,,20033555.0,ns,180
option prices varying u,merton,256,,,21004267.0,ns,189
option prices varying u,merton,256,,,22079381.0,ns,198
option prices varying u,merton,256,,,23094294.0,ns,207
option prices varying u,merton,256,,,24061307.0,ns,216
option prices varying u,merton,256,,,25036118.0,ns,225
option prices varying u,merton,256,,,26251934.0,ns,234
option prices varying u,merton,256,,,27004144.0,ns,243
option prices varying u,merton,256,,,28169059.0,ns,252
option prices varying u,merton,256,,,29146671.0,ns,261
option prices varying u,merton,256,,,30102283.0,ns,270
option prices varying u,merton,256,,,31014295.0,ns,279
option prices varying u,merton,256,,,32109108.0,ns,288
option prices varying u,merton,256,,,33184523.0,ns,297
option prices varying u,merton,256,,,34232535.0,ns,306
option prices varying u,merton,256,,,35489452.0,ns,315
option prices varying u,merton,256,,,36549365.0,ns,324
option prices varying u,merton,256,,,37307075.0,ns,333
option prices varying u,merton,256,,,38099385.0,ns,342
option prices varying u,merton,256,,,39248300.0,ns,351
option prices varying u,merton,256,,,40367714.0,ns,360
option prices varying u,merton,256,,,41061422.0,ns,369
option prices varying u,merton,256,,,42127337.0,ns,378
option prices varying u,merton,256,,,43120748.0,ns,387
option prices varying u,merton,256,,,44222063.0,ns,396
option prices varying u,merton,256,,,45109174.0,ns,405
option prices varying u,merton,256,,,46629794.0,ns,414
option prices varying u,merton,256,,,47144300.0,ns,423
option prices varying u,merton,256,,,48376116.0,ns,432
option prices varying u,merton,256,,,49697832.0,ns,441
option prices varying u,merton,256,,,51872861.0,ns,450
option prices varying u,merton,256,,,52020662.0,ns,459
option prices varying u,merton,256,,,52232765.0,ns,468
option prices varying u,merton,256,,,53383279.0,ns,477
option prices varying u,merton,256,,,54149790.0,ns,486
option prices varying u,merton,256,,,55058200.0,ns,495
option prices varying u,merton,256,,,56081814.0,ns,504
option prices varying u,merton,256,,,57425731.0,ns,513
option prices varying u,merton,256,,,58502645.0,ns,522
option prices varying u,merton,256,,,58995951.0,ns,531
option prices varying u,merton,256,,,60241267.0,ns,540
option prices varying u,merton,256,,,61527783.0,ns,549
option prices varying u,merton,256,,,62368594.0,ns,558
option prices varying u,merton,256,,,62963601.0,ns,567
option prices varying u,merton,256,,,64154117.0,ns,576
option prices varying u,merton,256,,,65075728.0,ns,585
option prices varying u,merton,256,,,65906539.0,ns,594
option prices varying u,merton,256,,,67378858.0,ns,603
option prices varying u,merton,256,,,68128767.0,ns,612
option prices varying u,merton,256,,,69040879.0,ns,621
option prices varying u,merton,256,,,70203293.0,ns,630
option prices varying u,merton,256,,,71145806.0,ns,639
option prices varying u,merton,256,,,72091117.0,ns,648
option prices varying u,merton,256,,,73500136.0,ns,657
option prices varying u,merton,256,,,73856540.0,ns,666
option prices varying u,merton,256,,,76346272.0,ns,675
option prices varying u,merton,256,,,76732876.0,ns,684
option prices varying u,merton,256,,,77480686.0,ns,693
option prices varying u,merton,256,,,77644888.0,ns,702
option prices varying u,merton,256,,,78587600.0,ns,711
option prices varying u,merton,256,,,80195221.0,ns,720
option prices varying u,merton,256,,,81064532.0,ns,729
option prices varying u,merton,256,,,81721940.0,ns,738
option prices varying u,merton,256,,,82903255.0,ns,747
option prices varying u,merton,256,,,83618265.0,ns,756
option prices varying u,merton,256,,,84864780.0,ns,765
option prices varying u,merton,256,,,85582189.0,ns,774
option prices varying u,merton,256,,,86587003.0,ns,783
option prices varying u,merton,256,,,87816717.0,ns,792
option prices varying u,merton,256,,,88881632.0,ns,801
option prices varying u,merton,256,,,89838643.0,ns,810
option prices varying u,merton,256,,,93301488.0,ns,819
option prices varying u,merton,256,,,91853669.0,ns,828
option prices varying u,merton,256,,,93062685.0,ns,837
option prices varying u,merton,256,,,93903895.0,ns,846
option prices varying u,merton,256,,,94315000.0,ns,855
option prices varying u,merton,256,,,96443428.0,ns,864
option prices varying u,merton,256,,,96876433.0,ns,873
option prices varying u,merton,256,,,98347452.0,ns,882
option prices varying u,merton,256,,,99086761.0,ns,891
option prices varying u,merton,256,,,100006773.0,ns,900
