group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
option prices varying u,CGMY,256,,,1499511.0,ns,5
option prices varying u,CGMY,256,,,2943321.0,ns,10
option prices varying u,CGMY,256,,,3569126.0,ns,15
option prices varying u,CGMY,256,,,4721135.0,ns,20
option prices varying u,CGMY,256,,,6286946.0,ns,25
option prices varying u,CGMY,256,,,8101360.0,ns,30
option prices varying u,CGMY,256,,,8152659.0,ns,35
option prices varying u,CGMY,256,,,11398084.0,ns,40
option prices varying u,CGMY,256,,,10789279.0,ns,45
option prices varying u,CGMY,256,,,11566485.0,ns,50
option prices varying u,CGMY,256,,,13097496.0,ns,55
option prices varying u,CGMY,256,,,14729008.0,ns,60
option prices varying u,CGMY,256,,,15264912.0,ns,65
option prices varying u,CGMY,256,,,18463236.0,ns,70
option prices varying u,CGMY,256,,,18564036.0,ns,75
option prices varying u,CGMY,256,,,21077254.0,ns,80
option prices varying u,CGMY,256,,,20254149.0,ns,85
option prices varying u,CGMY,256,,,23992376.0,ns,90
option prices varying u,CGMY,256,,,22874268.0,ns,95
option prices varying u,CGMY,256,,,24441279.0,ns,100
option prices varying u,CGMY,256,,,24764682.0,ns,105
option prices varying u,CGMY,256,,,25404286.0,ns,110
option prices varying u,CGMY,256,,,27250800.0,ns,115
option prices varying u,CGMY,256,,,34709055.0,ns,120
option prices varying u,CGMY,256,,,29658417.0,ns,125
option prices varying u,CGMY,256,,,31775233.0,ns,130
option prices varying u,CGMY,256,,,33821748.0,ns,135
option prices varying u,CGMY,256,,,32539639.0,ns,140
option prices varying u,CGMY,256,,,36295466.0,ns,145
option prices varying u,CGMY,256,,,38499083.0,ns,150
option prices varying u,CGMY,256,,,36956071.0,ns,155
option prices varying u,CGMY,256,,,39847092.0,ns,160
option prices varying u,CGMY,256,,,41149502.0,ns,165
option prices varying u,CGMY,256,,,66507488.0,ns,170
option prices varying u,CGMY,256,,,41350703.0,ns,175
option prices varying u,CGMY,256,,,42159510.0,ns,180
option prices varying u,CGMY,256,,,43848921.0,ns,185
option prices varying u,CGMY,256,,,50254969.0,ns,190
option prices varying u,CGMY,256,,,50729972.0,ns,195
option prices varying u,CGMY,256,,,52748787.0,ns,200
option prices varying u,CGMY,256,,,52051282.0,ns,205
option prices varying u,CGMY,256,,,52271884.0,ns,210
option prices varying u,CGMY,256,,,53563793.0,ns,215
option prices varying u,CGMY,256,,,54434699.0,ns,220
option prices varying u,CGMY,256,,,57252620.0,ns,225
option prices varying u,CGMY,256,,,62606608.0,ns,230
option prices varying u,CGMY,256,,,73088531.0,ns,235
option prices varying u,CGMY,256,,,61914564.0,ns,240
option prices varying u,CGMY,256,,,61823564.0,ns,245
option prices varying u,CGMY,256,,,63532474.0,ns,250
option prices varying u,CGMY,256,,,65975289.0,ns,255
option prices varying u,CGMY,256,,,77952159.0,ns,260
option prices varying u,CGMY,256,,,69399808.0,ns,265
option prices varying u,CGMY,256,,,78848765.0,ns,270
option prices varying u,CGMY,256,,,72759428.0,ns,275
option prices varying u,CGMY,256,,,73545233.0,ns,280
option prices varying u,CGMY,256,,,77097354.0,ns,285
option prices varying u,CGMY,256,,,76659851.0,ns,290
option prices varying u,CGMY,256,,,73827235.0,ns,295
option prices varying u,CGMY,256,,,75763246.0,ns,300
option prices varying u,CGMY,256,,,79182866.0,ns,305
option prices varying u,CGMY,256,,,75194343.0,ns,310
option prices varying u,CGMY,256,,,84932600.0,ns,315
option prices varying u,CGMY,256,,,78719264.0,ns,320
option prices varying u,CGMY,256,,,79034265.0,ns,325
option prices varying u,CGMY,256,,,79040165.0,ns,330
option prices varying u,CGMY,256,,,82209384.0,ns,335
option prices varying u,CGMY,256,,,87908118.0,ns,340
option prices varying u,CGMY,256,,,89374826.0,ns,345
option prices varying u,CGMY,256,,,87103513.0,ns,350
option prices varying u,CGMY,256,,,85180602.0,ns,355
option prices varying u,CGMY,256,,,85335702.0,ns,360
option prices varying u,CGMY,256,,,98467480.0,ns,365
option prices varying u,CGMY,256,,,88710522.0,ns,370
option prices varying u,CGMY,256,,,90742834.0,ns,375
option prices varying u,CGMY,256,,,93253149.0,ns,380
option prices varying u,CGMY,256,,,105405921.0,ns,385
option prices varying u,CGMY,256,,,96484568.0,ns,390
option prices varying u,CGMY,256,,,92700046.0,ns,395
option prices varying u,CGMY,256,,,99832488.0,ns,400
option prices varying u,CGMY,256,,,99335485.0,ns,405
option prices varying u,CGMY,256,,,106905729.0,ns,410
option prices varying u,CGMY,256,,,106899730.0,ns,415
option prices varying u,CGMY,256,,,103842111.0,ns,420
option prices varying u,CGMY,256,,,105869423.0,ns,425
option prices varying u,CGMY,256,,,111932459.0,ns,430
option prices varying u,CGMY,256,,,105617322.0,ns,435
option prices varying u,CGMY,256,,,112847065.0,ns,440
option prices varying u,CGMY,256,,,106317626.0,ns,445
option prices varying u,CGMY,256,,,111492756.0,ns,450
option prices varying u,CGMY,256,,,108262537.0,ns,455
option prices varying u,CGMY,256,,,118283097.0,ns,460
option prices varying u,CGMY,256,,,125656040.0,ns,465
option prices varying u,CGMY,256,,,114403673.0,ns,470
option prices varying u,CGMY,256,,,119768406.0,ns,475
option prices varying u,CGMY,256,,,117606192.0,ns,480
option prices varying u,CGMY,256,,,117280891.0,ns,485
option prices varying u,CGMY,256,,,119344802.0,ns,490
option prices varying u,CGMY,256,,,127540551.0,ns,495
option prices varying u,CGMY,256,,,140990130.0,ns,500
