group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
option prices varying u,heston,256,,,1543611.0,ns,8
option prices varying u,heston,256,,,2116816.0,ns,16
option prices varying u,heston,256,,,2890021.0,ns,24
option prices varying u,heston,256,,,3967429.0,ns,32
option prices varying u,heston,256,,,4877935.0,ns,40
option prices varying u,heston,256,,,5617841.0,ns,48
option prices varying u,heston,256,,,7497955.0,ns,56
option prices varying u,heston,256,,,9448569.0,ns,64
option prices varying u,heston,256,,,9565670.0,ns,72
option prices varying u,heston,256,,,9861572.0,ns,80
option prices varying u,heston,256,,,11538485.0,ns,88
option prices varying u,heston,256,,,11854786.0,ns,96
option prices varying u,heston,256,,,17088225.0,ns,104
option prices varying u,heston,256,,,14053503.0,ns,112
option prices varying u,heston,256,,,15315712.0,ns,120
option prices varying u,heston,256,,,15478413.0,ns,128
option prices varying u,heston,256,,,17007124.0,ns,136
option prices varying u,heston,256,,,18112133.0,ns,144
option prices varying u,heston,256,,,20569850.0,ns,152
option prices varying u,heston,256,,,19822945.0,ns,160
option prices varying u,heston,256,,,21899860.0,ns,168
option prices varying u,heston,256,,,21942061.0,ns,176
option prices varying u,heston,256,,,23156869.0,ns,184
option prices varying u,heston,256,,,24797681.0,ns,192
option prices varying u,heston,256,,,25784889.0,ns,200
option prices varying u,heston,256,,,25253084.0,ns,208
option prices varying u,heston,256,,,28805311.0,ns,216
option prices varying u,heston,256,,,28919811.0,ns,224
option prices varying u,heston,256,,,28158106.0,ns,232
option prices varying u,heston,256,,,30357922.0,ns,240
option prices varying u,heston,256,,,31892533.0,ns,248
option prices varying u,heston,256,,,31831133.0,ns,256
option prices varying u,heston,256,,,36331365.0,ns,264
option prices varying u,heston,256,,,37302373.0,ns,272
option prices varying u,heston,256,,,34333651.0,ns,280
option prices varying u,heston,256,,,37485574.0,ns,288
option prices varying u,heston,256,,,40970899.0,ns,296
option prices varying u,heston,256,,,37428974.0,ns,304
option prices varying u,heston,256,,,40696598.0,ns,312
option prices varying u,heston,256,,,41611904.0,ns,320
option prices varying u,heston,256,,,42573611.0,ns,328
option prices varying u,heston,256,,,46846442.0,ns,336
option prices varying u,heston,256,,,43123216.0,ns,344
option prices varying u,heston,256,,,46113437.0,ns,352
option prices varying u,heston,256,,,45896035.0,ns,360
option prices varying u,heston,256,,,52802686.0,ns,368
option prices varying u,heston,256,,,51076373.0,ns,376
option prices varying u,heston,256,,,51330076.0,ns,384
option prices varying u,heston,256,,,51465576.0,ns,392
option prices varying u,heston,256,,,54419398.0,ns,400
option prices varying u,heston,256,,,54895401.0,ns,408
option prices varying u,heston,256,,,55662107.0,ns,416
option prices varying u,heston,256,,,53151888.0,ns,424
option prices varying u,heston,256,,,58278528.0,ns,432
option prices varying u,heston,256,,,56491221.0,ns,440
option prices varying u,heston,256,,,61229556.0,ns,448
option prices varying u,heston,256,,,57480829.0,ns,456
option prices varying u,heston,256,,,59365142.0,ns,464
option prices varying u,heston,256,,,61660360.0,ns,472
option prices varying u,heston,256,,,61163256.0,ns,480
option prices varying u,heston,256,,,64435880.0,ns,488
option prices varying u,heston,256,,,67536904.0,ns,496
option prices varying u,heston,256,,,73568048.0,ns,504
option prices varying u,heston,256,,,72786943.0,ns,512
option prices varying u,heston,256,,,69312916.0,ns,520
option prices varying u,heston,256,,,67661205.0,ns,528
option prices varying u,heston,256,,,68679512.0,ns,536
option prices varying u,heston,256,,,71963836.0,ns,544
option prices varying u,heston,256,,,70825628.0,ns,552
option prices varying u,heston,256,,,73342347.0,ns,560
option prices varying u,heston,256,,,82571215.0,ns,568
option prices varying u,heston,256,,,75904366.0,ns,576
option prices varying u,heston,256,,,73898251.0,ns,584
option prices varying u,heston,256,,,78767887.0,ns,592
option prices varying u,heston,256,,,79749395.0,ns,600
option prices varying u,heston,256,,,77475477.0,ns,608
option prices varying u,heston,256,,,77958581.0,ns,616
option prices varying u,heston,256,,,77909881.0,ns,624
option prices varying u,heston,256,,,79601793.0,ns,632
option prices varying u,heston,256,,,80980104.0,ns,640
option prices varying u,heston,256,,,79815395.0,ns,648
option prices varying u,heston,256,,,96851122.0,ns,656
option prices varying u,heston,256,,,91712984.0,ns,664
option prices varying u,heston,256,,,100499349.0,ns,672
option prices varying u,heston,256,,,89017563.0,ns,680
option prices varying u,heston,256,,,87282651.0,ns,688
option prices varying u,heston,256,,,88180457.0,ns,696
option prices varying u,heston,256,,,91186780.0,ns,704
option prices varying u,heston,256,,,94259703.0,ns,712
option prices varying u,heston,256,,,92516989.0,ns,720
option prices varying u,heston,256,,,94586805.0,ns,728
option prices varying u,heston,256,,,93691298.0,ns,736
option prices varying u,heston,256,,,94014801.0,ns,744
option prices varying u,heston,256,,,95312110.0,ns,752
option prices varying u,heston,256,,,101883660.0,ns,760
option prices varying u,heston,256,,,99458741.0,ns,768
option prices varying u,heston,256,,,99802744.0,ns,776
option prices varying u,heston,256,,,105270685.0,ns,784
option prices varying u,heston,256,,,105041483.0,ns,792
option prices varying u,heston,256,,,100805251.0,ns,800
