group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
option prices varying u,cgmy,512,,,1606153.0,ns,3
option prices varying u,cgmy,512,,,2506039.0,ns,6
option prices varying u,cgmy,512,,,3745957.0,ns,9
option prices varying u,cgmy,512,,,5019879.0,ns,12
option prices varying u,cgmy,512,,,6277599.0,ns,15
option prices varying u,cgmy,512,,,7541319.0,ns,18
option prices varying u,cgmy,512,,,8817941.0,ns,21
option prices varying u,cgmy,512,,,10481000.0,ns,24
option prices varying u,cgmy,512,,,12170961.0,ns,27
option prices varying u,cgmy,512,,,12749616.0,ns,30
option prices varying u,cgmy,512,,,13976633.0,ns,33
option prices varying u,cgmy,512,,,15065237.0,ns,36
option prices varying u,cgmy,512,,,16636787.0,ns,39
option prices varying u,cgmy,512,,,17522371.0,ns,42
option prices varying u,cgmy,512,,,18805894.0,ns,45
option prices varying u,cgmy,512,,,20217129.0,ns,48
option prices varying u,cgmy,512,,,21451646.0,ns,51
option prices varying u,cgmy,512,,,22656361.0,ns,54
option prices varying u,cgmy,512,,,24117500.0,ns,57
option prices varying u,cgmy,512,,,25117496.0,ns,60
option prices varying u,cgmy,512,,,26391617.0,ns,63
option prices varying u,cgmy,512,,,28265296.0,ns,66
option prices varying u,cgmy,512,,,29114677.0,ns,69
option prices varying u,cgmy,512,,,30312691.0,ns,72
option prices varying u,cgmy,512,,,31626217.0,ns,75
option prices varying u,cgmy,512,,,32748823.0,ns,78
option prices varying u,cgmy,512,,,34055948.0,ns,81
option prices varying u,cgmy,512,,,35339571.0,ns,84
option prices varying u,cgmy,512,,,36045638.0,ns,87
option prices varying u,cgmy,512,,,37856811.0,ns,90
option prices varying u,cgmy,512,,,39920508.0,ns,93
option prices varying u,cgmy,512,,,40740085.0,ns,96
option prices varying u,cgmy,512,,,46171903.0,ns,99
option prices varying u,cgmy,512,,,45839072.0,ns,102
option prices varying u,cgmy,512,,,45667256.0,ns,105
option prices varying u,cgmy,512,,,49547525.0,ns,108
option prices varying u,cgmy,512,,,46308716.0,ns,111
option prices varying u,cgmy,512,,,47637343.0,ns,114
option prices varying u,cgmy,512,,,49157589.0,ns,117
option prices varying u,cgmy,512,,,50553222.0,ns,120
option prices varying u,cgmy,512,,,56589197.0,ns,123
option prices varying u,cgmy,512,,,58072139.0,ns,126
option prices varying u,cgmy,512,,,53899841.0,ns,129
option prices varying u,cgmy,512,,,56148056.0,ns,132
option prices varying u,cgmy,512,,,58256856.0,ns,135
option prices varying u,cgmy,512,,,58716301.0,ns,138
option prices varying u,cgmy,512,,,59597184.0,ns,141
option prices varying u,cgmy,512,,,60600580.0,ns,144
option prices varying u,cgmy,512,,,61772692.0,ns,147
option prices varying u,cgmy,512,,,62943504.0,ns,150
option prices varying u,cgmy,512,,,65892385.0,ns,153
option prices varying u,cgmy,512,,,65552952.0,ns,156
option prices varying u,cgmy,512,,,66657958.0,ns,159
option prices varying u,cgmy,512,,,67896276.0,ns,162
option prices varying u,cgmy,512,,,72166383.0,ns,165
option prices varying u,cgmy,512,,,71685137.0,ns,168
option prices varying u,cgmy,512,,,79209555.0,ns,171
option prices varying u,cgmy,512,,,75218474.0,ns,174
option prices varying u,cgmy,512,,,74846239.0,ns,177
option prices varying u,cgmy,512,,,76527799.0,ns,180
option prices varying u,cgmy,512,,,77694211.0,ns,183
option prices varying u,cgmy,512,,,81512075.0,ns,186
option prices varying u,cgmy,512,,,100710405.0,ns,189
option prices varying u,cgmy,512,,,81392164.0,ns,192
option prices varying u,cgmy,512,,,82464465.0,ns,195
option prices varying u,cgmy,512,,,83577972.0,ns,198
option prices varying u,cgmy,512,,,84894397.0,ns,201
option prices varying u,cgmy,512,,,91038383.0,ns,204
option prices varying u,cgmy,512,,,88084402.0,ns,207
option prices varying u,cgmy,512,,,89918876.0,ns,210
option prices varying u,cgmy,512,,,91105690.0,ns,213
option prices varying u,cgmy,512,,,91409719.0,ns,216
option prices varying u,cgmy,512,,,92657737.0,ns,219
option prices varying u,cgmy,512,,,94084357.0,ns,222
option prices varying u,cgmy,512,,,94962542.0,ns,225
option prices varying u,cgmy,512,,,97810312.0,ns,228
option prices varying u,cgmy,512,,,99933214.0,ns,231
option prices varying u,cgmy,512,,,100129333.0,ns,234
option prices varying u,cgmy,512,,,104157217.0,ns,237
option prices varying u,cgmy,512,,,103487853.0,ns,240
option prices varying u,cgmy,512,,,103753778.0,ns,243
option prices varying u,cgmy,512,,,109127489.0,ns,246
option prices varying u,cgmy,512,,,104746872.0,ns,249
option prices varying u,cgmy,512,,,109153692.0,ns,252
option prices varying u,cgmy,512,,,108267907.0,ns,255
option prices varying u,cgmy,512,,,108187701.0,ns,258
option prices varying u,cgmy,512,,,109182895.0,ns,261
option prices varying u,cgmy,512,,,111720336.0,ns,264
option prices varying u,cgmy,512,,,112625223.0,ns,267
option prices varying u,cgmy,512,,,114784628.0,ns,270
option prices varying u,cgmy,512,,,114665817.0,ns,273
option prices varying u,cgmy,512,,,116775518.0,ns,276
option prices varying u,cgmy,512,,,125855682.0,ns,279
option prices varying u,cgmy,512,,,118509883.0,ns,282
option prices varying u,cgmy,512,,,122181333.0,ns,285
option prices varying u,cgmy,512,,,122034818.0,ns,288
option prices varying u,cgmy,512,,,131484519.0,ns,291
option prices varying u,cgmy,512,,,130179894.0,ns,294
option prices varying u,cgmy,512,,,140528779.0,ns,297
option prices varying u,cgmy,512,,,131935061.0,ns,300
