group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
option prices varying u,heston,256,,,1149307.0,ns,10
option prices varying u,heston,256,,,1860712.0,ns,20
option prices varying u,heston,256,,,3787124.0,ns,30
option prices varying u,heston,256,,,4036625.0,ns,40
option prices varying u,heston,256,,,5675135.0,ns,50
option prices varying u,heston,256,,,5647536.0,ns,60
option prices varying u,heston,256,,,8191151.0,ns,70
option prices varying u,heston,256,,,8103551.0,ns,80
option prices varying u,heston,256,,,9214457.0,ns,90
option prices varying u,heston,256,,,9929163.0,ns,100
option prices varying u,heston,256,,,12126376.0,ns,110
option prices varying u,heston,256,,,12479278.0,ns,120
option prices varying u,heston,256,,,12796880.0,ns,130
option prices varying u,heston,256,,,13940487.0,ns,140
option prices varying u,heston,256,,,14674592.0,ns,150
option prices varying u,heston,256,,,16618704.0,ns,160
option prices varying u,heston,256,,,18914018.0,ns,170
option prices varying u,heston,256,,,20716030.0,ns,180
option prices varying u,heston,256,,,20952831.0,ns,190
option prices varying u,heston,256,,,21709536.0,ns,200
option prices varying u,heston,256,,,22721442.0,ns,210
option prices varying u,heston,256,,,22875044.0,ns,220
option prices varying u,heston,256,,,22756442.0,ns,230
option prices varying u,heston,256,,,26234764.0,ns,240
option prices varying u,heston,256,,,26412166.0,ns,250
option prices varying u,heston,256,,,26786968.0,ns,260
option prices varying u,heston,256,,,26520366.0,ns,270
option prices varying u,heston,256,,,28442678.0,ns,280
option prices varying u,heston,256,,,28544378.0,ns,290
option prices varying u,heston,256,,,31325196.0,ns,300
option prices varying u,heston,256,,,31425297.0,ns,310
option prices varying u,heston,256,,,32991707.0,ns,320
option prices varying u,heston,256,,,34568916.0,ns,330
option prices varying u,heston,256,,,37246533.0,ns,340
option prices varying u,heston,256,,,37481535.0,ns,350
option prices varying u,heston,256,,,37885737.0,ns,360
option prices varying u,heston,256,,,42867169.0,ns,370
option prices varying u,heston,256,,,43186870.0,ns,380
option prices varying u,heston,256,,,43395972.0,ns,390
option prices varying u,heston,256,,,43481272.0,ns,400
option prices varying u,heston,256,,,43333571.0,ns,410
option prices varying u,heston,256,,,46808993.0,ns,420
option prices varying u,heston,256,,,49399810.0,ns,430
option prices varying u,heston,256,,,48782805.0,ns,440
option prices varying u,heston,256,,,51477222.0,ns,450
option prices varying u,heston,256,,,53725737.0,ns,460
option prices varying u,heston,256,,,53867137.0,ns,470
option prices varying u,heston,256,,,53444635.0,ns,480
option prices varying u,heston,256,,,52428928.0,ns,490
option prices varying u,heston,256,,,54931044.0,ns,500
option prices varying u,heston,256,,,55868650.0,ns,510
option prices varying u,heston,256,,,58538766.0,ns,520
option prices varying u,heston,256,,,59161270.0,ns,530
option prices varying u,heston,256,,,59441673.0,ns,540
option prices varying u,heston,256,,,60993081.0,ns,550
option prices varying u,heston,256,,,62942395.0,ns,560
option prices varying u,heston,256,,,82055013.0,ns,570
option prices varying u,heston,256,,,65116708.0,ns,580
option prices varying u,heston,256,,,65070507.0,ns,590
option prices varying u,heston,256,,,66278615.0,ns,600
option prices varying u,heston,256,,,68162327.0,ns,610
option prices varying u,heston,256,,,66124814.0,ns,620
option prices varying u,heston,256,,,69300834.0,ns,630
option prices varying u,heston,256,,,71132545.0,ns,640
option prices varying u,heston,256,,,77141583.0,ns,650
option prices varying u,heston,256,,,73123658.0,ns,660
option prices varying u,heston,256,,,72242152.0,ns,670
option prices varying u,heston,256,,,75420673.0,ns,680
option prices varying u,heston,256,,,75685873.0,ns,690
option prices varying u,heston,256,,,71633249.0,ns,700
option prices varying u,heston,256,,,75290471.0,ns,710
option prices varying u,heston,256,,,80246303.0,ns,720
option prices varying u,heston,256,,,77887087.0,ns,730
option prices varying u,heston,256,,,77432085.0,ns,740
option prices varying u,heston,256,,,80287603.0,ns,750
option prices varying u,heston,256,,,79458197.0,ns,760
option prices varying u,heston,256,,,82925520.0,ns,770
option prices varying u,heston,256,,,79968500.0,ns,780
option prices varying u,heston,256,,,83978926.0,ns,790
option prices varying u,heston,256,,,79901000.0,ns,800
option prices varying u,heston,256,,,83848525.0,ns,810
option prices varying u,heston,256,,,81998714.0,ns,820
option prices varying u,heston,256,,,87146645.0,ns,830
option prices varying u,heston,256,,,85681337.0,ns,840
option prices varying u,heston,256,,,87219246.0,ns,850
option prices varying u,heston,256,,,89688361.0,ns,860
option prices varying u,heston,256,,,91810575.0,ns,870
option prices varying u,heston,256,,,88510754.0,ns,880
option prices varying u,heston,256,,,92658480.0,ns,890
option prices varying u,heston,256,,,98859319.0,ns,900
option prices varying u,heston,256,,,96575805.0,ns,910
option prices varying u,heston,256,,,95825800.0,ns,920
option prices varying u,heston,256,,,93485085.0,ns,930
option prices varying u,heston,256,,,97854113.0,ns,940
option prices varying u,heston,256,,,107777475.0,ns,950
option prices varying u,heston,256,,,100801831.0,ns,960
option prices varying u,heston,256,,,104649555.0,ns,970
option prices varying u,heston,256,,,107435672.0,ns,980
option prices varying u,heston,256,,,100472729.0,ns,990
option prices varying u,heston,256,,,107921075.0,ns,1000
