group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
option prices varying u,merton,512,,,1474312.0,ns,6
option prices varying u,merton,512,,,2258018.0,ns,12
option prices varying u,merton,512,,,3154726.0,ns,18
option prices varying u,merton,512,,,4743938.0,ns,24
option prices varying u,merton,512,,,5407144.0,ns,30
option prices varying u,merton,512,,,6813855.0,ns,36
option prices varying u,merton,512,,,7847863.0,ns,42
option prices varying u,merton,512,,,9149174.0,ns,48
option prices varying u,merton,512,,,9417076.0,ns,54
option prices varying u,merton,512,,,11926896.0,ns,60
option prices varying u,merton,512,,,11809596.0,ns,66
option prices varying u,merton,512,,,11995397.0,ns,72
option prices varying u,merton,512,,,13563509.0,ns,78
option prices varying u,merton,512,,,16312132.0,ns,84
option prices varying u,merton,512,,,16367632.0,ns,90
option prices varying u,merton,512,,,18042246.0,ns,96
option prices varying u,merton,512,,,17990246.0,ns,102
option prices varying u,merton,512,,,18518449.0,ns,108
option prices varying u,merton,512,,,19075454.0,ns,114
option prices varying u,merton,512,,,21008570.0,ns,120
option prices varying u,merton,512,,,21593674.0,ns,126
option prices varying u,merton,512,,,23626991.0,ns,132
option prices varying u,merton,512,,,23385689.0,ns,138
option prices varying u,merton,512,,,24510898.0,ns,144
option prices varying u,merton,512,,,25911010.0,ns,150
option prices varying u,merton,512,,,27567422.0,ns,156
option prices varying u,merton,512,,,30663248.0,ns,162
option prices varying u,merton,512,,,31069051.0,ns,168
option prices varying u,merton,512,,,33358270.0,ns,174
option prices varying u,merton,512,,,33040267.0,ns,180
option prices varying u,merton,512,,,31757656.0,ns,186
option prices varying u,merton,512,,,37992607.0,ns,192
option prices varying u,merton,512,,,36854398.0,ns,198
option prices varying u,merton,512,,,37128800.0,ns,204
option prices varying u,merton,512,,,36734497.0,ns,210
option prices varying u,merton,512,,,38366410.0,ns,216
option prices varying u,merton,512,,,38908414.0,ns,222
option prices varying u,merton,512,,,42340542.0,ns,228
option prices varying u,merton,512,,,43027848.0,ns,234
option prices varying u,merton,512,,,42216041.0,ns,240
option prices varying u,merton,512,,,42939347.0,ns,246
option prices varying u,merton,512,,,43574152.0,ns,252
option prices varying u,merton,512,,,44261358.0,ns,258
option prices varying u,merton,512,,,46419775.0,ns,264
option prices varying u,merton,512,,,51198013.0,ns,270
option prices varying u,merton,512,,,51601017.0,ns,276
option prices varying u,merton,512,,,52834127.0,ns,282
option prices varying u,merton,512,,,49883803.0,ns,288
option prices varying u,merton,512,,,53360531.0,ns,294
option prices varying u,merton,512,,,53534233.0,ns,300
option prices varying u,merton,512,,,52482924.0,ns,306
option prices varying u,merton,512,,,52682125.0,ns,312
option prices varying u,merton,512,,,55101846.0,ns,318
option prices varying u,merton,512,,,59566781.0,ns,324
option prices varying u,merton,512,,,59921884.0,ns,330
option prices varying u,merton,512,,,58406872.0,ns,336
option prices varying u,merton,512,,,61937400.0,ns,342
option prices varying u,merton,512,,,66430137.0,ns,348
option prices varying u,merton,512,,,65416929.0,ns,354
option prices varying u,merton,512,,,64481421.0,ns,360
option prices varying u,merton,512,,,66561037.0,ns,366
option prices varying u,merton,512,,,65705831.0,ns,372
option prices varying u,merton,512,,,68169951.0,ns,378
option prices varying u,merton,512,,,69959765.0,ns,384
option prices varying u,merton,512,,,71939981.0,ns,390
option prices varying u,merton,512,,,73948698.0,ns,396
option prices varying u,merton,512,,,82397366.0,ns,402
option prices varying u,merton,512,,,88997319.0,ns,408
option prices varying u,merton,512,,,84070779.0,ns,414
option prices varying u,merton,512,,,89075520.0,ns,420
option prices varying u,merton,512,,,87546607.0,ns,426
option prices varying u,merton,512,,,93667857.0,ns,432
option prices varying u,merton,512,,,89318221.0,ns,438
option prices varying u,merton,512,,,84025179.0,ns,444
option prices varying u,merton,512,,,81524459.0,ns,450
option prices varying u,merton,512,,,89837526.0,ns,456
option prices varying u,merton,512,,,88036811.0,ns,462
option prices varying u,merton,512,,,90017127.0,ns,468
option prices varying u,merton,512,,,85245289.0,ns,474
option prices varying u,merton,512,,,86864002.0,ns,480
option prices varying u,merton,512,,,89284821.0,ns,486
option prices varying u,merton,512,,,93091752.0,ns,492
option prices varying u,merton,512,,,89218421.0,ns,498
option prices varying u,merton,512,,,89202721.0,ns,504
option prices varying u,merton,512,,,88396914.0,ns,510
option prices varying u,merton,512,,,90289830.0,ns,516
option prices varying u,merton,512,,,91183836.0,ns,522
option prices varying u,merton,512,,,93669257.0,ns,528
option prices varying u,merton,512,,,94620665.0,ns,534
option prices varying u,merton,512,,,95642872.0,ns,540
option prices varying u,merton,512,,,102354327.0,ns,546
option prices varying u,merton,512,,,100963416.0,ns,552
option prices varying u,merton,512,,,102661730.0,ns,558
option prices varying u,merton,512,,,108547277.0,ns,564
option prices varying u,merton,512,,,99619504.0,ns,570
option prices varying u,merton,512,,,103190434.0,ns,576
option prices varying u,merton,512,,,102225026.0,ns,582
option prices varying u,merton,512,,,104038441.0,ns,588
option prices varying u,merton,512,,,112352407.0,ns,594
option prices varying u,merton,512,,,111541502.0,ns,600
