group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
option prices varying u,cgmy,256,,,1880980.0,ns,5
option prices varying u,cgmy,256,,,2470135.0,ns,10
option prices varying u,cgmy,256,,,3700654.0,ns,15
option prices varying u,cgmy,256,,,4990176.0,ns,20
option prices varying u,cgmy,256,,,6191891.0,ns,25
option prices varying u,cgmy,256,,,7323199.0,ns,30
option prices varying u,cgmy,256,,,8510812.0,ns,35
option prices varying u,cgmy,256,,,10062061.0,ns,40
option prices varying u,cgmy,256,,,11091758.0,ns,45
option prices varying u,cgmy,256,,,11822229.0,ns,50
option prices varying u,cgmy,256,,,13190159.0,ns,55
option prices varying u,cgmy,256,,,14234658.0,ns,60
option prices varying u,cgmy,256,,,22657563.0,ns,65
option prices varying u,cgmy,256,,,25992580.0,ns,70
option prices varying u,cgmy,256,,,24221711.0,ns,75
option prices varying u,cgmy,256,,,19162829.0,ns,80
option prices varying u,cgmy,256,,,20707477.0,ns,85
option prices varying u,cgmy,256,,,21429945.0,ns,90
option prices varying u,cgmy,256,,,22505148.0,ns,95
option prices varying u,cgmy,256,,,23951686.0,ns,100
option prices varying u,cgmy,256,,,24776165.0,ns,105
option prices varying u,cgmy,256,,,26132494.0,ns,110
option prices varying u,cgmy,256,,,27318107.0,ns,115
option prices varying u,cgmy,256,,,47875169.0,ns,120
option prices varying u,cgmy,256,,,29518117.0,ns,125
option prices varying u,cgmy,256,,,30852145.0,ns,130
option prices varying u,cgmy,256,,,31996754.0,ns,135
option prices varying u,cgmy,256,,,33277676.0,ns,140
option prices varying u,cgmy,256,,,34099654.0,ns,145
option prices varying u,cgmy,256,,,35621300.0,ns,150
option prices varying u,cgmy,256,,,36887521.0,ns,155
option prices varying u,cgmy,256,,,37716000.0,ns,160
option prices varying u,cgmy,256,,,39288849.0,ns,165
option prices varying u,cgmy,256,,,40421657.0,ns,170
option prices varying u,cgmy,256,,,41268039.0,ns,175
option prices varying u,cgmy,256,,,42488455.0,ns,180
option prices varying u,cgmy,256,,,47586142.0,ns,185
option prices varying u,cgmy,256,,,44686465.0,ns,190
option prices varying u,cgmy,256,,,46226412.0,ns,195
option prices varying u,cgmy,256,,,47216807.0,ns,200
option prices varying u,cgmy,256,,,50613530.0,ns,205
option prices varying u,cgmy,256,,,49824056.0,ns,210
option prices varying u,cgmy,256,,,51108478.0,ns,215
option prices varying u,cgmy,256,,,52468507.0,ns,220
option prices varying u,cgmy,256,,,53338791.0,ns,225
option prices varying u,cgmy,256,,,54716022.0,ns,230
option prices varying u,cgmy,256,,,56318476.0,ns,235
option prices varying u,cgmy,256,,,56711712.0,ns,240
option prices varying u,cgmy,256,,,57950531.0,ns,245
option prices varying u,cgmy,256,,,59273257.0,ns,250
option prices varying u,cgmy,256,,,61366457.0,ns,255
option prices varying u,cgmy,256,,,61637482.0,ns,260
option prices varying u,cgmy,256,,,62891100.0,ns,265
option prices varying u,cgmy,256,,,64352039.0,ns,270
option prices varying u,cgmy,256,,,66647157.0,ns,275
option prices varying u,cgmy,256,,,67661454.0,ns,280
option prices varying u,cgmy,256,,,68165002.0,ns,285
option prices varying u,cgmy,256,,,69031185.0,ns,290
option prices varying u,cgmy,256,,,70289005.0,ns,295
option prices varying u,cgmy,256,,,71501120.0,ns,300
option prices varying u,cgmy,256,,,72575823.0,ns,305
option prices varying u,cgmy,256,,,73765937.0,ns,310
option prices varying u,cgmy,256,,,74747430.0,ns,315
option prices varying u,cgmy,256,,,87931787.0,ns,320
option prices varying u,cgmy,256,,,76990444.0,ns,325
option prices varying u,cgmy,256,,,78426781.0,ns,330
option prices varying u,cgmy,256,,,84537664.0,ns,335
option prices varying u,cgmy,256,,,80684496.0,ns,340
option prices varying u,cgmy,256,,,81626987.0,ns,345
option prices varying u,cgmy,256,,,83196236.0,ns,350
option prices varying u,cgmy,256,,,84083720.0,ns,355
option prices varying u,cgmy,256,,,85335541.0,ns,360
option prices varying u,cgmy,256,,,87214719.0,ns,365
option prices varying u,cgmy,256,,,88428935.0,ns,370
option prices varying u,cgmy,256,,,89139103.0,ns,375
option prices varying u,cgmy,256,,,89845071.0,ns,380
option prices varying u,cgmy,256,,,91083588.0,ns,385
option prices varying u,cgmy,256,,,92123988.0,ns,390
option prices varying u,cgmy,256,,,93148985.0,ns,395
option prices varying u,cgmy,256,,,94617826.0,ns,400
option prices varying u,cgmy,256,,,96147471.0,ns,405
option prices varying u,cgmy,256,,,97112064.0,ns,410
option prices varying u,cgmy,256,,,98349281.0,ns,415
option prices varying u,cgmy,256,,,105640077.0,ns,420
option prices varying u,cgmy,256,,,101009736.0,ns,425
option prices varying u,cgmy,256,,,102248453.0,ns,430
option prices varying u,cgmy,256,,,103894511.0,ns,435
option prices varying u,cgmy,256,,,104145434.0,ns,440
option prices varying u,cgmy,256,,,105514065.0,ns,445
option prices varying u,cgmy,256,,,107544258.0,ns,450
option prices varying u,cgmy,256,,,107961598.0,ns,455
option prices varying u,cgmy,256,,,109275224.0,ns,460
option prices varying u,cgmy,256,,,110358427.0,ns,465
option prices varying u,cgmy,256,,,111466733.0,ns,470
option prices varying u,cgmy,256,,,112798059.0,ns,475
option prices varying u,cgmy,256,,,114488220.0,ns,480
option prices varying u,cgmy,256,,,115576624.0,ns,485
option prices varying u,cgmy,256,,,116408504.0,ns,490
option prices varying u,cgmy,256,,,117494107.0,ns,495
option prices varying u,cgmy,256,,,118247480.0,ns,500
